TPERIOD,	K_LINE,	D_LINE, RSI_LINE,R_LINE,TREND
3361,76.94,75.68,69.55,0.000142482884817734,1
3362,80.56,77.51,71.63,0.000364436830218772,1
3363,80.35,79.28,71.32,0.000531794995595796,1
3364,79.79,80.23,70.47,0.000650907029956201,1
3365,69.13,76.42,56.52,0.000624283260088613,1
3366,69.13,72.68,56.52,0.000596310067101903,1
3367,69.13,69.13,56.52,0.000567598503144446,1
3368,74.86,71.04,61.62,0.000599097268178807,1
3369,85.15,76.38,68.72,0.000725390700671378,1
3370,86.29,82.1,69.39,0.000828041225767236,1
3371,81.56,84.33,63.29,0.000849132658459883,1
3372,81.56,83.14,63.29,0.000855968535001732,1
3373,80.12,81.08,61.38,0.000836395961070881,1
3374,78.58,80.08,59.32,0.000795278236036559,1
3375,86.29,81.66,65.55,0.000835245455509733,1
3376,86.29,83.72,65.55,0.000857020842012737,1
3377,74.86,82.48,51.89,0.000743973970500231,1
3378,69.15,76.77,46.66,0.000586712976577882,1
3379,77.79,73.93,54.19,0.000547895052063887,1
3380,77.79,74.91,54.19,0.000511238572766704,1
3381,63.36,72.98,43.86,0.00034568225461356,0
3382,63.04,68.07,43.86,0.000211978974528191,0
3383,61,62.47,42.42,0.0000845702210265396,0
3384,58.67,60.9,42.38,-0.000016856976904949,0
3385,58.32,59.33,42.12,-0.0000994071347418823,0
3386,58.31,58.43,42.11,-0.00016308191343009,0
3387,55.14,57.25,42.11,-0.000211119699721048,0
3388,55.14,56.2,42.11,-0.000246296675047668,0
3389,62.52,57.6,50.16,-0.000206955182404136,0
3390,62.52,60.06,50.16,-0.000173773655172196,0
3391,62.39,62.48,50.03,-0.000146882758611687,0
3392,62.39,62.43,50.03,-0.000124140517850068,1
3393,62.39,62.39,50.03,-0.000104907818609037,1
3394,62.39,62.39,50.03,-0.0000886439356977032,1
3395,72.22,65.67,61.21,0.0000105531619280979,1
3396,72.22,68.95,61.21,0.0000881318504943033,1
3397,72.22,72.22,61.21,0.000147890860533509,1
3398,69.35,71.26,56.59,0.000168051239197958,0
3399,59.05,66.87,43.82,0.0000924994091199696,0
3400,59.05,62.48,43.82,0.0000322395481569481,0
3401,51.48,56.53,43.82,-0.0000153485640845995,0
3402,51.48,54,43.82,-0.0000524615223340867,0
3403,51.48,51.48,43.82,-0.0000809430806302683,0
3404,51.48,51.48,43.82,-0.000102337084600346,0
3405,47.37,50.11,39.17,-0.000148109519291329,0
3406,47.37,48.74,39.17,-0.000182288316695886,0
3407,47.37,47.37,39.17,-0.000206993216571863,0
3408,47.37,47.37,39.17,-0.000223993173199553,0
3409,43.25,46,34.27,-0.000264947477846831,0
3410,43.25,44.63,34.27,-0.000294021613239597,0
3411,43.25,43.25,34.27,-0.000313455179494979,0
3412,43.25,43.25,34.27,-0.000325113012000419,0
3413,43.25,43.25,34.27,-0.000330545011753486,0
3414,42.92,43.14,33.77,-0.000333512743534104,0
3415,39.15,41.77,28.72,-0.00035970168357012,0
3416,43.24,41.77,39.33,-0.000346107191772296,0
3417,43.24,41.88,39.33,-0.000331512969329433,0
3418,39.24,41.91,33.65,-0.000345658359310378,0
3419,39.15,40.54,33.53,-0.000353470365078443,0
3420,35.03,37.81,28.61,-0.000385834120374533,0
3421,17.77,30.65,17.22,-0.000533583171718459,0
3422,2.12,18.31,12.4,-0.000758312157148651,0
3423,2.12,7.34,12.4,-0.000925865227523048,0
3424,2.12,2.12,12.4,-0.00104668674851119,0
3425,0,1.41,11.81,-0.00114578106314817,0
3426,0,0.71,11.32,-0.00122442176380417,0
3427,0,0,11.32,-0.00127214759487384,0
3428,0,0,6.95,-0.00147681105655628,0
3429,0,0,5.65,-0.00172075035564329,0
3430,0,0,5.63,-0.00189488773325552,0
3431,0,0,4.19,-0.0021697986880325,0
3432,0,0,4.11,-0.00237152077024805,0
3433,0,0,4.11,-0.0025028457922195,0
3434,0,0,4.11,-0.00257745635432684,0
3435,0,0,4.11,-0.00260673205718862,0
3436,0,0,4.11,-0.00260011567067504,0
3437,0,0,4.11,-0.00256542268427427,0
3438,0,0,4.11,-0.00250910284462938,0
3439,0,0,4.11,-0.00243646099651105,0
3440,0,0,4.11,-0.00235184344414469,0
3441,0,0,4.11,-0.00225879511320759,0
3442,0,0,4.11,-0.00216019199632015,0
3443,0,0,4.11,-0.00205835268618238,0
3444,12.7,4.23,38.31,-0.00181967237872856,0
3445,13.42,8.71,39.64,-0.00160418613993951,0
3446,13.42,13.18,39.64,-0.00141706977832577,0
3447,13.42,13.42,39.64,-0.00125431441454795,0
3448,13.42,13.42,39.64,-0.00111250123942661,0
3449,13.42,13.42,39.64,-0.000988712782624539,0
3450,13.42,13.42,39.64,-0.000880457664785406,0
3451,14.28,13.71,41.92,-0.000776530156308025,0
3452,16.11,14.6,46.61,-0.000666701834812372,0
3453,16.11,15.5,46.61,-0.00057305556716093,0
3454,16.11,16.11,46.61,-0.000493154892208239,0
3455,16.11,16.11,46.61,-0.000424934223811186,0
3456,16.11,16.11,46.61,-0.000366642093994294,0
3457,16.11,16.11,46.61,-0.000316793104100671,0
3458,13.71,15.31,40.02,-0.000299702095496388,0
3459,13.71,14.51,40.02,-0.000282896699355103,0
3460,13.71,13.71,40.02,-0.000266506509676858,0
3461,13.71,13.71,40.02,-0.000250628344237095,0
3462,13.71,13.71,40.02,-0.00023533223487794,1
3463,16.1,14.51,50.17,-0.000195212241416888,1
3464,16.11,15.31,50.22,-0.000161432900375944,1
3465,39.09,23.77,82.76,0.000111641852910235,1
3466,39.09,31.43,82.76,0.000324135678415006,1
3467,42.85,40.34,84.66,0.000526823033980043,1
3468,42.85,41.6,84.66,0.000679479567806583,1
3469,42.85,42.85,84.66,0.000791243902279305,1
3470,42.85,42.85,84.66,0.000869727811828042,1
3471,45.97,43.89,86.35,0.000954366227026993,1
3472,47.43,45.42,87.06,0.00102514479128448,1
3473,47.43,46.94,87.06,0.00106887269153891,1
3474,47.43,47.43,87.06,0.00109092383254151,1
3475,47.43,47.43,87.06,0.00109575063468631,1
3476,48.81,47.89,87.87,0.00110174656689726,1
3477,48.83,48.36,87.88,0.00109399848673211,1
3478,48.83,48.82,87.88,0.00107545415341775,1
3479,48.83,48.83,87.88,0.00104866558134594,1
3480,47.43,48.36,80.98,0.00100089599768722,1
3481,45.72,47.32,73.44,0.000934025446766642,1
3482,42.87,45.34,62.85,0.000840717654704046,1
3483,42.86,43.82,62.84,0.00075796765869856,1
3484,42.86,42.86,62.84,0.000684494088965159,1
3485,42.86,42.86,62.84,0.000619126482391054,1
3486,42.86,42.86,62.84,0.000560855225663013,1
3487,42.86,42.86,62.84,0.000508808287802784,1
3488,42.86,42.86,62.84,0.000462231408135734,1
3489,42.86,42.86,62.84,0.000420471221241132,1
3490,42.86,42.86,62.84,0.000382960878142975,0
3491,42.86,42.86,62.84,0.000349207789202033,0
3492,30.34,38.69,27.03,0.0001859243326025,0
3493,20.88,31.36,18.47,-0.0000446913846966204,0
3494,20.88,24.03,18.47,-0.000224957420406526,0
3495,19.37,20.37,17.45,-0.000379715705848112,0
3496,19.12,19.79,17.28,-0.000499300278664225,0
3497,19.1,19.2,17.26,-0.000587524884683856,0
3498,20.5,19.58,22.2,-0.000635091618312648,0
3499,19.64,19.75,21.36,-0.000674321001049353,0
3500,20,20.05,22.66,-0.00069362088439343,0
3501,20.87,20.17,25.92,-0.000691547688568776,0
3502,20.87,20.58,25.92,-0.0006820510593333,0
3503,20.87,20.87,25.92,-0.000666844820436287,0
3504,20.87,20.87,25.92,-0.00064733714326727,0
3505,20.87,20.87,25.92,-0.000624680603485427,0
3506,20.87,20.87,25.92,-0.000599814328300276,0
3507,25.71,22.48,45.7,-0.000521981473048723,0
3508,25.71,24.1,45.7,-0.000455052157413915,0
3509,31.42,27.61,60.24,-0.000336616215747851,0
3510,31.42,29.52,60.24,-0.000239994478712562,0
3511,31.42,31.42,60.24,-0.000161563458197137,0
3512,31.42,31.42,60.24,-0.0000982772132408677,0
3513,31.42,31.42,60.24,-0.0000475769493232174,0
3514,31.42,31.42,60.24,-0.00000731465287062772,0
3515,28.56,30.47,49.82,-0.00000613808586167886,0
3516,20.86,26.95,33.19,-0.0000870219933001537,0
3517,20.86,23.43,33.19,-0.0001494110187737,0
3518,22.8,21.51,33.19,-0.000196596630453256,0
3519,22.8,22.16,33.19,-0.000231331325679772,0
3520,34.33,26.64,58.64,-0.000143664440774835,0
3521,34.33,30.49,58.64,-0.0000733478371043688,0
3522,28.22,32.29,47.21,-0.0000788852372967112,0
3523,27.66,30.07,46.36,-0.000087735856551212,0
3524,27.66,27.85,46.36,-0.000093670749335577,0
3525,27.66,27.66,46.36,-0.0000972535056992946,0
3526,27.66,27.66,46.36,-0.0000989525111262772,1
3527,31.44,28.92,53.94,-0.0000626158602357261,1
3528,31.44,30.18,53.94,-0.0000334343160765255,1
3529,34.57,32.48,59.44,0.0000200214495985908,1
3530,34.58,33.53,59.47,0.0000617893058945683,1
3531,34.58,34.57,59.47,0.0000938039457769156,1
3532,34.58,34.58,59.47,0.000117814030914793,1
3533,34.58,34.58,59.47,0.000135280294299238,1
3534,34.58,34.58,59.47,0.000147421394009898,1
3535,34.59,34.58,59.5,0.000155374049871717,1
3536,34.59,34.59,59.5,0.000159833399942601,1
3537,34.59,34.59,59.5,0.00016150526967498,1
3538,34.59,34.59,59.5,0.000160974336944713,1
3539,35.52,34.9,59.5,0.000158723727282502,1
3540,39.28,36.46,59.5,0.000155151515369385,1
3541,39.28,38.02,59.5,0.00015058461706272,1
3542,39.99,39.51,61.87,0.000151303901793928,1
3543,39.99,39.75,61.87,0.000150142975343275,1
3544,51.41,43.8,81.83,0.000244686761657867,1
3545,51.41,47.6,81.83,0.000315940560835911,1
3546,53.32,52.05,81.83,0.000368145065184611,1
3547,53.32,52.68,81.83,0.000404836781305377,1
3548,53.32,53.32,81.83,0.000428961127550984,1
3549,53.32,53.32,81.83,0.000442967503224783,1
3550,55.37,54,81.83,0.000448889231023842,1
3551,55.37,54.69,81.83,0.000448410794539813,1
3552,55.37,55.37,81.83,0.000442924396162054,1
3553,55.38,55.37,81.84,0.000433638173375481,1
3554,57.68,56.14,84.94,0.000439611978940062,1
3555,57.7,56.92,84.95,0.000439340770907333,1
3556,57.7,57.7,84.95,0.000434120125806529,1
3557,59.23,58.21,86.81,0.000437146568966011,1
3558,63.85,60.26,90.6,0.000470904926507486,1
3559,66.33,63.14,90.6,0.000491977923920372,1
3560,67.99,66.05,91.53,0.000514994715774392,1
3561,70.83,68.38,91.53,0.000527151974044971,1
3562,85.83,74.88,91.53,0.000530665039535048,1
3563,99.47,85.38,91.53,0.000527367246832263,1
3564,99.47,94.93,91.53,0.000518772010363004,1
3565,99.47,99.47,91.53,0.000506125032022678,1
3566,100,99.65,98.15,0.000768937752499184,1
3567,100,99.82,98.28,0.000990019721433553,1
3568,100,100,98.28,0.00115175000489138,1
3569,100,100,98.28,0.00126520248282206,1
3570,92.6,97.53,81.04,0.00127929674702758,1
3571,89.97,94.19,75.94,0.00125431930345284,1
3572,89.97,90.85,75.94,0.00122045174451365,1
3573,100,93.31,81.47,0.00126773265229305,1
3574,100,96.66,82.11,0.00130277624924548,1
3575,100,100,82.11,0.0013153557564225,1
3576,100,100,82.11,0.00131020314332195,1
3577,100,100,82.11,0.00129122404119114,1
3578,100,100,82.11,0.00126163337902462,1
3579,100,100,82.11,0.00122406914514404,1
3580,100,100,82.11,0.00118068782820415,1
3581,100,100,82.11,0.0011332444968035,1
3582,100,100,82.11,0.00108315998728257,1
3583,100,100,82.11,0.00103157726465513,1
3584,100,100,82.11,0.000979408686051077,1
3585,100,100,82.11,0.000927375616960207,1
3586,100,100,82.11,0.000876041617859714,1
3587,100,100,82.11,0.000825840224362204,1
3588,100,100,82.11,0.000777098181249681,1
3589,100,100,82.11,0.00073005485428986,1
3590,100,100,82.11,0.000684878429166097,1
3591,100,100,82.11,0.000641679410581372,1
3592,100,100,82.11,0.000600521853610898,1
3593,100,100,82.11,0.000561432691219137,1
3594,100,100,82.11,0.000524409464447653,1
3595,100,100,82.11,0.000489426713410652,1
3596,100,100,82.11,0.000456441246462554,1
3597,100,100,82.11,0.000425396470531951,1
3598,100,100,82.11,0.000396225936629455,1
3599,100,100,82.11,0.000368856230098708,1
3600,100,100,82.11,0.000343209314566442,1
3601,100,100,82.11,0.000319204421168287,1
3602,100,100,82.11,0.00029675955997096,1
3603,100,100,82.11,0.000275792718159628,1
3604,100,100,82.11,0.000256222799145149,1
3605,100,100,82.11,0.000237970347971953,1
3606,100,100,82.11,0.000220958101020837,1
3607,100,100,82.11,0.000205111391772327,0
3608,100,100,82.11,0.000190358439165286,0
3609,100,100,82.11,0.000176630540675409,0
3610,68.28,89.43,9.25,-0.0000365312927439906,0
3611,64.57,77.62,8.32,-0.000226644899791187,0
3612,55.12,62.66,6.52,-0.000432844572394255,0
3613,55.02,58.24,6.51,-0.000590151401828263,0
3614,49.29,53.14,5.65,-0.000743028847461234,0
3615,46.14,50.15,5.24,-0.000874318349252115,0
3616,34.97,43.47,4.11,-0.00103804836001954,0
3617,34.91,38.68,4.1,-0.00115496687732965,0
3618,34.91,34.93,4.1,-0.00123349208464748,0
3619,34.91,34.91,4.1,-0.00128102464396679,0
3620,34.91,34.91,4.1,-0.00130371967677089,0
3621,34.91,34.91,4.1,-0.00130668552815584,0
3622,34.91,34.91,4.1,-0.00129415158919092,0
3623,34.91,34.91,4.1,-0.00126960992913989,0
3624,38.77,36.2,15.5,-0.00121149653129448,0
3625,38.77,37.48,15.5,-0.00115216904209828,0
3626,41.4,39.64,22.78,-0.00107582645150569,0
3627,68.29,49.49,60.33,-0.000833186601510128,0
3628,68.4,59.36,60.42,-0.000632880149010937,0
3629,69.35,68.68,61.19,-0.000462748027597419,1
3630,84.64,74.13,70.99,-0.000227264416824291,1
3631,84.64,79.54,70.99,-0.0000402284115937785,1
3632,84.64,84.64,70.99,0.000106717731541028,1
3633,84.64,84.64,70.99,0.000220571020449688,1
3634,84.64,84.64,70.99,0.000307217268793223,1
3635,84.64,84.64,70.99,0.000371573320598834,1
3636,84.64,84.64,70.99,0.000417741317736285,1
3637,86.55,85.28,72.45,0.000461226260529189,1
3638,86.55,85.92,72.45,0.000490026973039573,1
3639,86.43,86.51,72.45,0.000506999060372039,1
3640,86.43,86.47,72.45,0.000514513224079432,1
3641,86.35,86.4,72.45,0.000514533671533155,1
3642,86.14,86.31,72.45,0.000508684049308267,1
3643,86.14,86.21,72.45,0.000498302889527071,1
3644,86.14,86.14,72.45,0.000484490235476103,1
3645,86.14,86.14,72.45,0.000468146844416713,1
3646,89.84,87.38,76.73,0.00047265469721837,1
3647,89.84,88.61,76.73,0.000470797723429945,1
3648,89.84,89.84,76.73,0.000463976187299977,0
3649,86.14,88.61,64.26,0.000430698716428009,0
3650,40.23,72.07,20.23,0.00011795751433755,0
3651,39.87,55.41,20.11,-0.000130815204901362,0
3652,37.9,39.33,19.45,-0.00033643133711571,0
3653,37.9,38.56,19.45,-0.000493766965836745,0
3654,37.9,37.9,19.45,-0.000611467381443381,0
3655,37.9,37.9,19.45,-0.000696760948984026,0
3656,38.88,38.23,21.17,-0.000749684578625012,0
3657,55.84,44.21,43.71,-0.000678231473095067,0
3658,55.84,50.19,43.71,-0.000614519813964567,0
3659,61.57,57.75,49.37,-0.000522401411128218,0
3660,78.99,65.47,61.92,-0.000337127341887474,1
3661,77.31,72.62,61.92,-0.000188211127938024,1
3662,77.31,77.87,61.92,-0.0000694120307192026,1
3663,77.31,77.31,61.92,0.0000244404201875193,1
3664,77.31,77.31,61.92,0.0000976733518555876,1
3665,77.32,77.31,61.92,0.000153980909189986,1
3666,77.61,77.41,62.15,0.00019796379842764,1
3667,78.67,77.87,63.01,0.000236206665523752,1
3668,82.89,79.72,67.07,0.000293700244538091,1
3669,85.16,82.24,68.55,0.000347472318940829,1
3670,84.27,84.11,68.55,0.000385627619648288,1
3671,84.27,84.57,68.55,0.000411117431486939,1
3672,84.27,84.27,68.55,0.000426396862641209,1
3673,84.27,84.27,68.55,0.000433504757073584,1
3674,84.29,84.28,68.57,0.00043425171805544,1
3675,96.31,88.29,76.73,0.000490159882043006,1
3676,96.3,92.3,76.73,0.000528358544046997,1
3677,99.92,97.51,78.67,0.000570361592620316,1
3678,100,98.74,79.28,0.000602790634629212,1
3679,100,99.97,79.28,0.000621317224844609,1
3680,100,100,79.28,0.000628744534387126,1
3681,100,100,79.28,0.000627393922200907,1
3682,100,100,79.28,0.000619183227462082,1
3683,100,100,79.28,0.000605692579334984,1
3684,100,100,79.29,0.000588280033941903,1
3685,100,100,80.24,0.000573904781849807,1
3686,100,100,80.24,0.000556101350826878,1
3687,100,100,81.25,0.000541846788204024,1
3688,100,100,81.25,0.000524503369213998,1
3689,100,100,82.3,0.000510969163486702,1
3690,100,100,82.3,0.000494542062968888,1
3691,100,100,82.41,0.000476639036354803,1
3692,100,100,82.41,0.000457180686951598,1
3693,100,100,85.54,0.000454215791295495,1
3694,100,100,85.54,0.000446715438099602,1
3695,100,100,85.54,0.000435747670697053,1
3696,100,100,88.92,0.000446188800401934,1
3697,100,100,93.47,0.000515717400690116,1
3698,100,100,93.55,0.00056609682877136,1
3699,100,100,93.55,0.000599099053482778,1
3700,100,100,93.82,0.000623839478065772,1
3701,100,100,94.75,0.000658690293459814,1
3702,100,100,94.75,0.000678475266351423,1
3703,100,100,94.76,0.000686296056907814,1
3704,100,100,96.49,0.000743468539615053,1
3705,100,100,97.74,0.000871272376157402,1
3706,100,100,98.36,0.00105156384709738,1
3707,100,100,98.36,0.00118068457734319,1
3708,100,100,98.36,0.00126835276499047,1
3709,100,100,98.39,0.00132845980237002,1
3710,100,100,98.57,0.00139035958558366,1
3711,100,100,98.69,0.00144700578309742,1
3712,100,100,98.69,0.00147484765233464,1
3713,100,100,98.69,0.00147982277291638,1
3714,100,100,98.69,0.00146683766193902,1
3715,100,100,98.69,0.0014399370182772,1
3716,100,100,98.69,0.00140244555608814,1
3717,100,100,98.69,0.00135708692308615,1
3718,100,100,98.69,0.00130608343423845,1
3719,87.22,95.74,57.73,0.00114015028653056,1
3720,62.4,83.2,30.91,0.000781200406170238,1
3721,62.4,70.67,30.91,0.000490815751440525,1
3722,62.4,62.4,30.91,0.000257536076147703,1
3723,62.4,62.4,30.91,0.0000717091102600174,1
3724,82.76,69.18,54.32,0.000102895427748904,1
3725,82.76,75.97,54.32,0.000126152995300852,1
3726,82.76,82.76,54.32,0.000142934693144822,1
3727,82.76,82.76,54.32,0.000154452256316948,1
3728,82.76,82.76,54.32,0.000161714788817964,1
3729,82.76,82.76,54.32,0.000165561215136217,1
3730,82.76,82.76,54.32,0.000166687621614211,1
3731,82.76,82.76,54.32,0.000165670289336546,1
3732,86.2,83.91,58.62,0.000193045588146202,1
3733,86.2,85.05,58.62,0.000212289710773583,1
3734,92.41,88.27,65.41,0.000279035542307009,1
3735,92.41,90.34,65.41,0.000328131679486499,1
3736,93.1,92.64,66.13,0.000368852893977497,1
3737,92.41,92.64,64.68,0.000390537768662698,1
3738,92.41,92.64,64.68,0.000403071845061816,1
3739,91.74,92.19,63.13,0.000402470608263564,1
3740,87.2,90.45,53.72,0.000357837198707604,1
3741,87.2,88.71,53.72,0.000318788782599401,1
3742,87.2,87.2,53.72,0.00028456141576476,1
3743,87.2,87.2,53.72,0.000254501532733142,1
3744,87.2,87.2,53.72,0.000228049520374177,1
3745,86.51,86.97,52.01,0.000198717676115614,1
3746,86.51,86.74,52.01,0.000173471532254218,1
3747,86.51,86.51,52.01,0.00015171435160567,1
3748,86.5,86.5,51.99,0.00013287869405256,1
3749,86.5,86.5,51.99,0.000116606829363759,1
3750,86.5,86.5,51.99,0.000102529149479603,0
3751,81.39,84.8,38.04,0.0000457936790121714,0
3752,81.38,83.09,38.03,0.000000753277874315892,0
3753,80.69,81.16,36.5,-0.0000405598055271682,0
3754,65.53,75.87,18.67,-0.000204766340350966,0
3755,62.09,69.44,16.69,-0.000361088114426965,0
3756,62.09,63.24,16.69,-0.000479496919941059,0
3757,62.09,62.09,16.69,-0.000566842071563995,0
3758,62.09,62.09,16.69,-0.000628846039467774,0
3759,62.09,62.09,16.69,-0.000670282757288925,0
3760,62.09,62.09,16.69,-0.000695128231660577,0
3761,62.09,62.09,16.69,-0.000706687712912747,0
3762,62.09,62.09,16.69,-0.000707703035943483,0
3763,62.09,62.09,16.69,-0.000700443188413152,0
3764,62.09,62.09,16.69,-0.000686780695449034,0
3765,61.01,61.73,16.69,-0.000668256013285814,0
3766,61.01,61.37,16.69,-0.000646131787954202,0
3767,60.73,60.92,16.69,-0.000621438550111744,0
3768,60.73,60.82,16.69,-0.000595013175601128,0
3769,60.73,60.73,16.69,-0.000567531236722826,0
3770,60.73,60.73,16.69,-0.000539534195911666,0
3771,60.73,60.73,16.69,-0.000511452246741449,0
3772,60.73,60.73,16.69,-0.000483623482909606,0
3773,60.73,60.73,16.69,-0.000456309970644292,0
3774,60.74,60.73,16.76,-0.000429650943943869,0
3775,60.74,60.73,16.76,-0.000403868599714499,0
3776,61.42,60.96,24.13,-0.000373281059661647,0
3777,70.69,64.28,66.86,-0.000266840582802461,0
3778,70.69,67.6,66.86,-0.000180411834370189,0
3779,70.69,70.69,66.86,-0.000110645518898076,1
3780,70.69,70.69,66.86,-0.000054727919322182,1
3781,70.69,70.69,66.86,-0.0000102969405151364,1
3782,70.69,70.69,66.86,0.0000246281966396807,1
3783,70.69,70.69,66.86,0.0000517072016249628,1
3784,70.73,70.7,66.98,0.000072632440084242,1
3785,71.42,70.95,69.31,0.000094038092694982,1
3786,71.42,71.19,69.31,0.000109735386750288,1
3787,71.42,71.42,69.31,0.000120782043889036,1
3788,71.42,71.42,69.31,0.000128059570791673,1
3789,71.42,71.42,69.31,0.000132301426575521,1
3790,71.42,71.42,69.31,0.000134116761020304,1
3791,71.42,71.42,69.31,0.000134010417254795,1
3792,71.42,71.42,69.31,0.000132399783419081,1
3793,71.42,71.42,69.31,0.000129628986100812,1
3794,71.42,71.42,69.31,0.000125980841179964,1
3795,71.42,71.42,69.31,0.000121686912745058,0
3796,71.42,71.42,69.31,0.000116935975995485,0
3797,60.51,67.79,19.08,0.0000222960071231441,0
3798,54.93,62.29,19.08,-0.000052125994910576,0
3799,54.93,56.79,19.08,-0.000109848048957835,0
3800,52.67,54.17,19.08,-0.000153826252367262,0
3801,44.16,50.58,19.08,-0.000186534002062352,0
3802,44.16,46.99,19.08,-0.000210037859376963,0
3803,44.16,44.16,19.08,-0.000226062030223735,0
3804,44.16,44.16,19.08,-0.000236042797885653,0
3805,44.16,44.16,19.08,-0.000241174460893415,0
3806,44.15,44.15,19.08,-0.000242448089702385,0
3807,44,44.1,19.08,-0.000240684213724747,0
3808,43.42,43.85,19.08,-0.000236560379125905,0
3809,40.34,42.59,19.08,-0.000230634372908312,0
3810,39.02,40.93,19.08,-0.000223363786164693,0
3811,39.02,39.46,19.08,-0.000215122485579791,0
3812,39.02,39.02,19.08,-0.000206214474411126,0
3813,39.02,39.02,19.08,-0.000196885549838461,0
3814,39.02,39.02,19.08,-0.000187333100664798,0
3815,39,39.01,19.08,-0.000177714336132811,0
3816,31.4,36.47,19.08,-0.000168153191591955,0
3817,31.4,33.93,19.08,-0.000158746118662716,0
3818,28.72,30.51,19.08,-0.00014956693533138,0
3819,27.79,29.3,19.08,-0.000140670884156423,0
3820,27.79,28.1,19.08,-0.000132098023731565,0
3821,27.79,27.79,19.08,-0.000123876059064972,1
3822,27.79,27.79,19.08,-0.000116022700061736,1
3823,47.3,34.29,86.42,-0.000019171890028394,1
3824,47.3,40.79,86.42,0.0000569130846621448,1
3825,54.45,49.68,89.97,0.000148623627711127,1
3826,53.86,51.87,89.98,0.000218817110513287,1
3827,53.86,54.06,89.98,0.000271300642436492,1
3828,53.24,53.65,89.98,0.000309316507226373,1
